t,infer,step,vx_raw,wz_raw
1784787738.224,640,16,-0.01456,-0.05756
1784787738.224,640,17,-0.01311,-0.0507
1784787738.224,640,18,-0.00325,-0.01354
1784787738.224,640,19,0.00107,-0.00362
1784787738.224,640,20,0.00183,-0.00168
1784787738.224,640,21,0.00148,-0.00246
1784787738.224,640,22,-0.00029,0.00345
1784787738.224,640,23,-0.00059,0.00321
1784787738.224,640,24,0.00087,0.00807
1784787738.224,640,25,0.00098,0.01092
1784787738.224,640,26,0.00246,0.02018
1784787738.224,640,27,0.00393,0.02385
1784787738.224,640,28,0.0032,0.02664
1784787738.224,640,29,0.00249,0.02467
1784787738.224,640,30,0.00276,0.02225
1784787738.224,640,31,0.00035,0.01549
1784787738.224,640,32,-0.00185,0.01961
1784787738.224,640,33,-0.00559,0.02277
1784787738.224,640,34,-0.00429,0.02192
1784787738.224,640,35,-0.00343,0.03179
1784787738.224,640,36,-0.00102,0.03325
1784787738.224,640,37,-0.00197,0.02699
1784787738.224,640,38,-0.00329,0.03221
1784787738.224,640,39,-0.00187,0.03036
1784787738.224,640,40,0.0015,0.03742
1784787738.224,640,41,-0.00035,0.02613
1784787738.224,640,42,-0.00069,0.02651
1784787738.224,640,43,0.00021,0.02227
1784787738.224,640,44,-2e-05,0.01849
1784787738.224,640,45,-0.00102,0.02593
1784787738.224,640,46,-0.00088,0.02257
1784787738.224,640,47,-0.00176,0.02433
1784787738.224,640,48,-0.00793,0.01899
1784787738.224,640,49,-0.00869,0.00674
1784787738.224,640,50,-0.02315,-0.09054
1784787738.224,640,51,-0.01499,-0.0608
1784787738.224,640,52,-0.01658,-0.0478
1784787738.224,640,53,-0.01419,-0.03214
1784787738.224,640,54,-0.0142,-0.01787
1784787738.224,640,55,-0.00805,-0.00528
1784787738.224,640,56,-0.01176,0.02698
1784787738.224,640,57,-0.01979,-0.01551
1784787738.224,640,58,-0.0142,-0.01023
1784787738.224,640,59,-0.01573,-0.03157
1784787738.4205,641,0,-0.00936,-0.05722
1784787738.4205,641,1,-0.00892,-0.05383
1784787738.4205,641,2,-0.00923,-0.04794
1784787738.4205,641,3,-0.00617,-0.04753
1784787738.4205,641,4,-0.00409,-0.03234
1784787738.4205,641,5,-0.00364,-0.03126
1784787738.4205,641,6,0.00185,-0.02098
1784787738.4205,641,7,0.00177,-0.02055
1784787738.4205,641,8,0.00371,-0.00577
1784787738.4205,641,9,0.00495,0.00912
1784787738.4205,641,10,0.00945,0.01582
1784787738.4205,641,11,0.00694,0.02091
1784787738.4205,641,12,0.00073,0.01681
1784787738.4205,641,13,-0.00366,-0.01039
1784787738.4205,641,14,-0.00411,-0.00553
1784787738.4205,641,15,-0.00471,-0.00433
1784787738.4205,641,16,-0.00499,-0.00079
1784787738.4205,641,17,-0.00392,-0.01872
1784787738.4205,641,18,-0.00065,0.01042
1784787738.4205,641,19,-0.00268,-0.02196
1784787738.4205,641,20,-0.00274,-0.02144
1784787738.4205,641,21,-0.00526,-0.01706
1784787738.4205,641,22,-0.00505,-0.00682
1784787738.4205,641,23,-0.00334,0.00212
1784787738.4205,641,24,-0.00436,0.00386
1784787738.4205,641,25,-0.00387,-0.01498
1784787738.4205,641,26,-0.00316,-0.01414
1784787738.4205,641,27,-0.00358,-0.02043
1784787738.4205,641,28,-0.00668,-0.01998
1784787738.4205,641,29,-0.00825,-0.01759
1784787738.4205,641,30,-0.01031,-0.01503
1784787738.4205,641,31,-0.00518,-0.00428
1784787738.4205,641,32,-0.00526,0.01102
1784787738.4205,641,33,-0.00367,0.01453
1784787738.4205,641,34,-0.00218,0.02623
1784787738.4205,641,35,-0.00238,0.01871
1784787738.4205,641,36,-0.00272,0.01934
1784787738.4205,641,37,-0.00112,0.01592
1784787738.4205,641,38,0.00011,0.02073
1784787738.4205,641,39,-0.00028,0.02252
1784787738.4205,641,40,-0.00252,0.02509
1784787738.4205,641,41,-0.00251,0.03065
1784787738.4205,641,42,-0.00252,0.02622
1784787738.4205,641,43,0.00136,0.02037
1784787738.4205,641,44,0.00167,0.00232
1784787738.4205,641,45,0.00499,0.00471
1784787738.4205,641,46,0.0037,-0.00019
1784787738.4205,641,47,0.00951,0.00256
1784787738.4205,641,48,0.00906,-0.0013
1784787738.4205,641,49,-0.00043,0.00988
1784787738.4205,641,50,-0.00062,0.00409
1784787738.4205,641,51,0.00242,0.0023
1784787738.4205,641,52,0.00186,-0.00106
1784787738.4205,641,53,-0.00053,-0.0028
1784787738.4205,641,54,-0.00039,-0.00807
1784787738.4205,641,55,-0.00272,-0.01317
1784787738.4205,641,56,-0.00305,0.04447
1784787738.4205,641,57,-0.00035,0.052
1784787738.4205,641,58,0.00055,0.05079
1784787738.4205,641,59,0.0007,0.04802
1784787738.7513,642,0,-0.00938,-0.06495
1784787738.7513,642,1,-0.01079,-0.03874
1784787738.7513,642,2,-0.00741,-0.02866
1784787738.7513,642,3,-0.00751,-0.01148
1784787738.7513,642,4,-0.01136,-0.00243
1784787738.7513,642,5,-0.01272,0.01593
1784787738.7513,642,6,-0.00776,0.00653
1784787738.7513,642,7,-0.01198,0.00375
1784787738.7513,642,8,-0.01319,0.0079
1784787738.7513,642,9,-0.01182,0.0007
1784787738.7513,642,10,-0.01132,-0.00055
1784787738.7513,642,11,-0.01476,-0.00633
1784787738.7513,642,12,-0.02472,0.01086
1784787738.7513,642,13,-0.02549,0.0199
1784787738.7513,642,14,-0.0239,0.0168
1784787738.7513,642,15,-0.02952,0.03573
1784787738.7513,642,16,-0.03534,0.05661
1784787738.7513,642,17,-0.03164,0.0431
1784787738.7513,642,18,-0.00857,-0.00199
1784787738.7513,642,19,-0.02035,-0.0337
1784787738.7513,642,20,-0.01891,-0.03291
1784787738.7513,642,21,-0.02129,-0.03727
1784787738.7513,642,22,-0.02177,-0.03638
1784787738.7513,642,23,-0.0221,-0.03798
1784787738.7513,642,24,-0.0179,-0.03478
1784787738.7513,642,25,-0.01719,-0.04891
1784787738.7513,642,26,-0.01482,-0.04804
1784787738.7513,642,27,-0.01241,-0.04276
1784787738.7513,642,28,-0.0105,-0.03694
1784787738.7513,642,29,-0.00962,-0.03644
1784787738.7513,642,30,-0.00748,-0.02631
1784787738.7513,642,31,0.00195,-0.01967
1784787738.7513,642,32,0.00186,-0.01273
1784787738.7513,642,33,0.00194,-0.0138
1784787738.7513,642,34,0.00189,-0.0173
1784787738.7513,642,35,0.00348,-0.01023
1784787738.7513,642,36,0.00347,-0.01447
1784787738.7513,642,37,0.00184,-0.01444
1784787738.7513,642,38,0.00213,-0.01415
1784787738.7513,642,39,0.00337,-0.01667
1784787738.7513,642,40,0.00241,-0.01734
1784787738.7513,642,41,0.00102,-0.01822
1784787738.7513,642,42,0.00447,-0.01337
1784787738.7513,642,43,-0.00153,-0.01161
1784787738.7513,642,44,-0.02013,0.00644
1784787738.7513,642,45,-0.01616,0.00292
1784787738.7513,642,46,-0.011,-0.0005
1784787738.7513,642,47,-0.00585,-0.00472
1784787738.7513,642,48,-0.008,0.00118
1784787738.7513,642,49,-0.00439,0.00561
1784787738.7513,642,50,-0.02739,0.02331
1784787738.7513,642,51,-0.02331,0.02123
1784787738.7513,642,52,-0.02256,0.02463
1784787738.7513,642,53,-0.02457,0.01615
1784787738.7513,642,54,-0.02394,0.01558
1784787738.7513,642,55,-0.0268,0.01336
1784787738.7513,642,56,-0.01512,-0.00068
1784787738.7513,642,57,-0.01305,0.00432
1784787738.7513,642,58,-0.01054,-0.00118
1784787738.7513,642,59,-0.01258,0.00043
1784787739.0795,643,0,-0.02631,-0.08303
1784787739.0795,643,1,-0.02409,-0.07524
1784787739.0795,643,2,-0.02618,-0.06689
1784787739.0795,643,3,-0.02453,-0.064
1784787739.0795,643,4,-0.02328,-0.05882
1784787739.0795,643,5,-0.02168,-0.06276
1784787739.0795,643,6,-0.02411,-0.07105
1784787739.0795,643,7,-0.02012,-0.06644
1784787739.0795,643,8,-0.0216,-0.04422
1784787739.0795,643,9,-0.01806,-0.03415
1784787739.0795,643,10,-0.0154,-0.02809
1784787739.0795,643,11,-0.01691,-0.01404
1784787739.0795,643,12,-0.01746,0.03058
1784787739.0795,643,13,-0.01522,0.02391
1784787739.0795,643,14,-0.01829,0.03565
1784787739.0795,643,15,-0.03344,-0.00755
1784787739.0795,643,16,-0.02936,-0.00587
1784787739.0795,643,17,-0.03012,-0.00663
1784787739.0795,643,18,-0.02681,-0.00375
1784787739.0795,643,19,-0.02356,0.02049
1784787739.0795,643,20,-0.02143,0.02503
1784787739.0795,643,21,-0.02117,0.01469
1784787739.0795,643,22,-0.01978,0.01176
1784787739.0795,643,23,-0.02017,0.00974
1784787739.0795,643,24,-0.02821,0.01882
1784787739.0795,643,25,-0.02628,0.01296
1784787739.0795,643,26,-0.02599,0.0211
1784787739.0795,643,27,-0.02304,0.01635
1784787739.0795,643,28,-0.02504,0.01691
1784787739.0795,643,29,-0.02606,0.01556
1784787739.0795,643,30,-0.02085,0.0055
1784787739.0795,643,31,-0.03203,0.08012
1784787739.0795,643,32,-0.02978,0.07855
1784787739.0795,643,33,-0.0328,0.08145
1784787739.0795,643,34,-0.03143,0.09048
1784787739.0795,643,35,-0.0302,0.09056
1784787739.0795,643,36,-0.02903,0.08364
1784787739.0795,643,37,-0.03618,0.11421
1784787739.0795,643,38,-0.03286,0.09884
1784787739.0795,643,39,-0.03031,0.08905
1784787739.0795,643,40,-0.03724,0.10551
1784787739.0795,643,41,-0.03404,0.10945
1784787739.0795,643,42,-0.03671,0.12
1784787739.0795,643,43,-0.0353,0.11519
1784787739.0795,643,44,-0.04084,0.11599
1784787739.0795,643,45,-0.04547,0.09933
1784787739.0795,643,46,-0.04653,0.11507
1784787739.0795,643,47,-0.04358,0.11802
1784787739.0795,643,48,-0.0455,0.12248
1784787739.0795,643,49,-0.03582,0.09906
1784787739.0795,643,50,-0.0419,0.10472
1784787739.0795,643,51,-0.0379,0.09813
1784787739.0795,643,52,-0.04209,0.10842
1784787739.0795,643,53,-0.0453,0.12271
1784787739.0795,643,54,-0.0481,0.1202
1784787739.0795,643,55,-0.04565,0.12506
1784787739.0795,643,56,-0.01268,-0.00168
1784787739.0795,643,57,-0.01791,-0.00265
1784787739.0795,643,58,-0.01653,0.00271
1784787739.0795,643,59,-0.01684,-0.01408
1784787739.2764,644,0,-0.01861,-0.03296
1784787739.2764,644,1,-0.0196,-0.02013
1784787739.2764,644,2,-0.02105,-0.00391
1784787739.2764,644,3,-0.02161,0.01528
1784787739.2764,644,4,-0.02264,0.02587
1784787739.2764,644,5,-0.02258,0.05173
1784787739.2764,644,6,-0.03103,0.06283
1784787739.2764,644,7,-0.02767,0.05799
1784787739.2764,644,8,-0.02582,0.06256
1784787739.2764,644,9,-0.02395,0.06169
1784787739.2764,644,10,-0.02382,0.05732
1784787739.2764,644,11,-0.02288,0.04639
1784787739.2764,644,12,-0.03064,0.06463
1784787739.2764,644,13,-0.03256,0.06715
1784787739.2764,644,14,-0.02948,0.06709
1784787739.2764,644,15,-0.03019,0.06959
1784787739.2764,644,16,-0.02837,0.07014
1784787739.2764,644,17,-0.0309,0.07102
1784787739.2764,644,18,-0.03052,0.04499
1784787739.2764,644,19,-0.02888,0.01896
1784787739.2764,644,20,-0.02677,0.02213
1784787739.2764,644,21,-0.02733,0.02983
1784787739.2764,644,22,-0.02739,0.04279
1784787739.2764,644,23,-0.02973,0.05358
1784787739.2764,644,24,-0.03002,0.05754
1784787739.2764,644,25,-0.03131,0.06265
1784787739.2764,644,26,-0.02988,0.05512
1784787739.2764,644,27,-0.02404,0.0433
1784787739.2764,644,28,-0.02027,0.03088
1784787739.2764,644,29,-0.01924,0.02749
1784787739.2764,644,30,-0.01915,0.02369
1784787739.2764,644,31,-0.01715,-0.00318
1784787739.2764,644,32,-0.0173,-0.00173
1784787739.2764,644,33,-0.01698,-0.00164
1784787739.2764,644,34,-0.01655,0.00641
1784787739.2764,644,35,-0.01763,0.01983
1784787739.2764,644,36,-0.01777,0.02391
1784787739.2764,644,37,-0.01959,0.0376
1784787739.2764,644,38,-0.01831,0.03876
1784787739.2764,644,39,-0.02059,0.05013
1784787739.2764,644,40,-0.02073,0.05444
1784787739.2764,644,41,-0.02031,0.06703
1784787739.2764,644,42,-0.02407,0.07897
1784787739.2764,644,43,-0.02784,0.08658
1784787739.2764,644,44,-0.02907,0.1019
1784787739.2764,644,45,-0.03399,0.08231
1784787739.2764,644,46,-0.0295,0.08825
1784787739.2764,644,47,-0.0308,0.08405
1784787739.2764,644,48,-0.02638,0.08132
1784787739.2764,644,49,-0.03449,0.0768
1784787739.2764,644,50,-0.02555,0.08174
1784787739.2764,644,51,-0.03199,0.08099
1784787739.2764,644,52,-0.03203,0.08659
1784787739.2764,644,53,-0.0339,0.08523
1784787739.2764,644,54,-0.03468,0.08041
1784787739.2764,644,55,-0.03449,0.07301
1784787739.2764,644,56,-0.03044,0.05716
1784787739.2764,644,57,-0.03293,0.06108
1784787739.2764,644,58,-0.03121,0.0527
1784787739.2764,644,59,-0.03273,0.05758
1784787739.6167,645,0,-0.01576,-0.0556
1784787739.6167,645,1,-0.01537,-0.06242
1784787739.6167,645,2,-0.01455,-0.07727
1784787739.6167,645,3,-0.01612,-0.08654
1784787739.6167,645,4,-0.0147,-0.08733
1784787739.6167,645,5,-0.01467,-0.10201
1784787739.6167,645,6,-0.01088,-0.09637
1784787739.6167,645,7,-0.00918,-0.09723
1784787739.6167,645,8,-0.00889,-0.09685
1784787739.6167,645,9,-0.00867,-0.09624
1784787739.6167,645,10,-0.01145,-0.10469
1784787739.6167,645,11,-0.01321,-0.11034
1784787739.6167,645,12,-0.01149,-0.08719
1784787739.6167,645,13,-0.01094,-0.10806
1784787739.6167,645,14,-0.00993,-0.09735
1784787739.6167,645,15,-0.01116,-0.09658
1784787739.6167,645,16,-0.00801,-0.06835
1784787739.6167,645,17,-0.00324,-0.05903
1784787739.6167,645,18,-0.0097,-0.0877
1784787739.6167,645,19,-0.01788,-0.07979
1784787739.6167,645,20,-0.01323,-0.04536
1784787739.6167,645,21,-0.01333,-0.03718
1784787739.6167,645,22,-0.01805,-0.03639
1784787739.6167,645,23,-0.0178,-0.03115
1784787739.6167,645,24,-0.01906,-0.02486
1784787739.6167,645,25,-0.01961,-0.0173
1784787739.6167,645,26,-0.01903,-0.01118
1784787739.6167,645,27,-0.01616,-0.007
1784787739.6167,645,28,-0.01463,-0.0103
1784787739.6167,645,29,-0.01347,-0.01887
1784787739.6167,645,30,-0.0139,-0.0252
1784787739.6167,645,31,-0.02365,-0.00889
1784787739.6167,645,32,-0.02366,-0.01448
1784787739.6167,645,33,-0.02382,-0.01654
1784787739.6167,645,34,-0.01822,-0.01382
1784787739.6167,645,35,-0.01946,-0.01581
1784787739.6167,645,36,-0.02041,-0.02367
1784787739.6167,645,37,-0.01666,-0.01644
1784787739.6167,645,38,-0.01837,0.0002
1784787739.6167,645,39,-0.01786,-0.00177
1784787739.6167,645,40,-0.01724,-0.00467
1784787739.6167,645,41,-0.01448,-0.00159
1784787739.6167,645,42,-0.01738,-0.01252
1784787739.6167,645,43,-0.01686,-0.00892
1784787739.6167,645,44,-0.01029,-0.01459
1784787739.6167,645,45,-0.01165,-0.01391
1784787739.6167,645,46,-0.01207,-0.0189
1784787739.6167,645,47,-0.01394,-0.00966
1784787739.6167,645,48,-0.01035,-0.00077
1784787739.6167,645,49,-0.01266,-0.00569
1784787739.6167,645,50,-0.0193,-0.05068
1784787739.6167,645,51,-0.02346,-0.05818
1784787739.6167,645,52,-0.02546,-0.05182
1784787739.6167,645,53,-0.02818,-0.03952
1784787739.6167,645,54,-0.0311,-0.03063
1784787739.6167,645,55,-0.03309,-0.02636
1784787739.6167,645,56,-0.01673,-0.11067
1784787739.6167,645,57,-0.04381,-0.02514
1784787739.6167,645,58,-0.05154,-0.01684
1784787739.6167,645,59,-0.05343,-0.02436
1784787739.9507,646,0,-0.01237,-0.03338
1784787739.9507,646,1,-0.01577,-0.01464
1784787739.9507,646,2,-0.016,-0.01397
1784787739.9507,646,3,-0.01638,-0.00095
1784787739.9507,646,4,-0.02151,-0.0061
1784787739.9507,646,5,-0.01997,-0.00651
1784787739.9507,646,6,-0.02896,-0.02102
1784787739.9507,646,7,-0.02711,-0.03309
1784787739.9507,646,8,-0.02886,-0.03629
1784787739.9507,646,9,-0.02985,-0.0394
1784787739.9507,646,10,-0.03255,-0.03765
1784787739.9507,646,11,-0.0324,-0.03568
1784787739.9507,646,12,-0.01913,0.01169
1784787739.9507,646,13,-0.01989,0.02014
1784787739.9507,646,14,-0.0158,0.00964
1784787739.9507,646,15,-0.01519,-0.00375
1784787739.9507,646,16,-0.01251,-0.01193
1784787739.9507,646,17,-0.01602,-0.01733
1784787739.9507,646,18,-0.03338,-0.02201
1784787739.9507,646,19,-0.01762,0.01592
1784787739.9507,646,20,-0.01785,0.01671
1784787739.9507,646,21,-0.0166,0.00504
1784787739.9507,646,22,-0.0172,0.00326
1784787739.9507,646,23,-0.02064,-0.00223
1784787739.9507,646,24,-0.02678,-0.00673
1784787739.9507,646,25,-0.02577,-0.00459
1784787739.9507,646,26,-0.02455,-0.00293
1784787739.9507,646,27,-0.03142,-0.00233
1784787739.9507,646,28,-0.02904,0.00044
1784787739.9507,646,29,-0.02633,-0.01117
1784787739.9507,646,30,-0.03053,-0.00992
1784787739.9507,646,31,-0.0471,-0.0103
1784787739.9507,646,32,-0.04919,-0.00286
1784787739.9507,646,33,-0.04658,-0.00232
1784787739.9507,646,34,-0.0463,0.00135
1784787739.9507,646,35,-0.0425,0.01627
1784787739.9507,646,36,-0.03923,0.01515
1784787739.9507,646,37,-0.03219,0.01014
1784787739.9507,646,38,-0.03085,0.00313
1784787739.9507,646,39,-0.03247,0.00397
1784787739.9507,646,40,-0.03227,0.00778
1784787739.9507,646,41,-0.02576,0.00598
1784787739.9507,646,42,-0.02669,0.01423
1784787739.9507,646,43,-0.02194,0.00805
1784787739.9507,646,44,-0.03621,0.01479
1784787739.9507,646,45,-0.03687,0.01224
1784787739.9507,646,46,-0.03911,0.00292
1784787739.9507,646,47,-0.04265,-0.00275
1784787739.9507,646,48,-0.047,-0.01218
1784787739.9507,646,49,-0.04606,-0.01097
1784787739.9507,646,50,-0.02956,0.03492
1784787739.9507,646,51,-0.03021,0.03881
1784787739.9507,646,52,-0.02666,0.03247
1784787739.9507,646,53,-0.02665,0.02392
1784787739.9507,646,54,-0.02651,0.01873
1784787739.9507,646,55,-0.02372,0.01382
1784787739.9507,646,56,-0.03047,-0.01688
1784787739.9507,646,57,-0.03204,-0.01954
1784787739.9507,646,58,-0.02805,-0.0182
1784787739.9507,646,59,-0.03217,-0.02289
1784787740.1467,647,0,-0.01122,-0.00806
1784787740.1467,647,1,-0.0114,-0.01319
1784787740.1467,647,2,-0.01213,-0.01592
1784787740.1467,647,3,-0.01402,-0.0196
1784787740.1467,647,4,-0.01473,-0.02216
1784787740.1467,647,5,-0.0159,-0.02579
1784787740.1467,647,6,-0.01854,0.02062
1784787740.1467,647,7,-0.01896,0.02245
1784787740.1467,647,8,-0.02172,0.01397
1784787740.1467,647,9,-0.02796,0.01075
1784787740.1467,647,10,-0.03,0.00533
1784787740.1467,647,11,-0.0265,0.00251
1784787740.1467,647,12,-0.02379,-0.00845
1784787740.1467,647,13,-0.0275,-0.01189
1784787740.1467,647,14,-0.02647,-0.00348
1784787740.1467,647,15,-0.02452,-0.00697
1784787740.1467,647,16,-0.02293,-0.0052
1784787740.1467,647,17,-0.02348,-0.00682
1784787740.1467,647,18,-0.02376,0.00485
1784787740.1467,647,19,-0.01727,-0.0107
1784787740.1467,647,20,-0.01716,-0.01246
1784787740.1467,647,21,-0.02101,-0.0179
1784787740.1467,647,22,-0.02378,-0.02497
1784787740.1467,647,23,-0.02578,-0.03505
1784787740.1467,647,24,-0.02656,-0.03875
1784787740.1467,647,25,-0.02481,-0.04063
1784787740.1467,647,26,-0.02718,-0.03446
1784787740.1467,647,27,-0.02735,-0.0343
1784787740.1467,647,28,-0.0268,-0.03226
1784787740.1467,647,29,-0.02476,-0.01794
1784787740.1467,647,30,-0.02352,-0.0043
1784787740.1467,647,31,-0.02078,0.02871
1784787740.1467,647,32,-0.02152,0.02469
1784787740.1467,647,33,-0.02142,0.00589
1784787740.1467,647,34,-0.02034,-0.0026
1784787740.1467,647,35,-0.01931,-0.00994
1784787740.1467,647,36,-0.01724,-0.00717
1784787740.1467,647,37,-0.01463,0.01049
1784787740.1467,647,38,-0.01119,0.02745
1784787740.1467,647,39,-0.01274,0.03567
1784787740.1467,647,40,-0.00956,0.03434
1784787740.1467,647,41,-0.01181,0.03543
1784787740.1467,647,42,-0.01444,0.02892
1784787740.1467,647,43,-0.01364,0.03038
1784787740.1467,647,44,-0.02251,0.04476
1784787740.1467,647,45,-0.02235,0.03928
1784787740.1467,647,46,-0.02184,0.04298
1784787740.1467,647,47,-0.02025,0.02658
1784787740.1467,647,48,-0.02039,0.03833
1784787740.1467,647,49,-0.01908,0.02984
1784787740.1467,647,50,-0.02078,-0.02416
1784787740.1467,647,51,-0.02064,-0.01862
1784787740.1467,647,52,-0.01872,-0.0091
1784787740.1467,647,53,-0.00995,0.02014
1784787740.1467,647,54,-0.01187,0.01511
1784787740.1467,647,55,-0.00968,0.01613
1784787740.1467,647,56,-0.01013,0.02565
1784787740.1467,647,57,-0.01189,0.02789
1784787740.1467,647,58,-0.0146,0.03997
1784787740.1467,647,59,-0.01294,0.03351
1784787740.5151,648,0,-0.01978,0.00802
1784787740.5151,648,1,-0.02168,0.01367
1784787740.5151,648,2,-0.02284,0.02505
1784787740.5151,648,3,-0.02392,0.04123
1784787740.5151,648,4,-0.02891,0.05227
1784787740.5151,648,5,-0.02346,0.05746
1784787740.5151,648,6,-0.03926,0.06678
1784787740.5151,648,7,-0.03415,0.05893
1784787740.5151,648,8,-0.03775,0.06325
1784787740.5151,648,9,-0.02988,0.07167
1784787740.5151,648,10,-0.02642,0.07875
1784787740.5151,648,11,-0.02353,0.0585
1784787740.5151,648,12,-0.03827,0.01087
1784787740.5151,648,13,-0.02683,-0.00936
1784787740.5151,648,14,-0.03698,-0.01864
1784787740.5151,648,15,-0.03753,-0.02596
1784787740.5151,648,16,-0.03842,-0.03734
1784787740.5151,648,17,-0.04023,-0.03601
1784787740.5151,648,18,-0.0417,-0.02595
1784787740.5151,648,19,-0.03874,-0.04172
1784787740.5151,648,20,-0.04972,-0.04965
1784787740.5151,648,21,-0.03619,-0.04477
1784787740.5151,648,22,-0.04164,-0.04009
1784787740.5151,648,23,-0.04295,-0.02849
1784787740.5151,648,24,-0.04777,-0.01637
1784787740.5151,648,25,-0.04401,-0.02661
1784787740.5151,648,26,-0.04044,-0.02439
1784787740.5151,648,27,-0.04755,-0.02018
1784787740.5151,648,28,-0.04398,0.00104
1784787740.5151,648,29,-0.04637,0.01182
1784787740.5151,648,30,-0.05053,0.02834
1784787740.5151,648,31,-0.03698,-0.01495
1784787740.5151,648,32,-0.04714,-0.00053
1784787740.5151,648,33,-0.0473,0.01624
1784787740.5151,648,34,-0.05065,0.02671
1784787740.5151,648,35,-0.04919,0.0476
1784787740.5151,648,36,-0.04483,0.05587
1784787740.5151,648,37,-0.04375,0.02559
1784787740.5151,648,38,-0.04317,0.01306
1784787740.5151,648,39,-0.04737,0.01531
1784787740.5151,648,40,-0.04598,0.02688
1784787740.5151,648,41,-0.04626,0.04237
1784787740.5151,648,42,-0.04637,0.04857
1784787740.5151,648,43,-0.0476,0.03861
1784787740.5151,648,44,-0.04,-0.00464
1784787740.5151,648,45,-0.03626,-0.01037
1784787740.5151,648,46,-0.04165,-0.00618
1784787740.5151,648,47,-0.04209,0.00163
1784787740.5151,648,48,-0.04944,0.00874
1784787740.5151,648,49,-0.05155,0.0319
1784787740.5151,648,50,-0.03245,0.06876
1784787740.5151,648,51,-0.03774,0.07903
1784787740.5151,648,52,-0.03546,0.06708
1784787740.5151,648,53,-0.03387,0.05508
1784787740.5151,648,54,-0.03851,0.05292
1784787740.5151,648,55,-0.04103,0.05369
1784787740.5151,648,56,-0.03207,0.09864
1784787740.5151,648,57,-0.03144,0.09444
1784787740.5151,648,58,-0.02489,0.09642
1784787740.5151,648,59,-0.03128,0.0972
1784787740.8411,649,0,-0.00796,-0.02785
1784787740.8411,649,1,-0.01146,-0.03932
1784787740.8411,649,2,-0.01203,-0.04278
1784787740.8411,649,3,-0.01223,-0.04591
1784787740.8411,649,4,-0.01433,-0.04142
1784787740.8411,649,5,-0.01173,-0.05086
1784787740.8411,649,6,-0.01645,-0.07285
1784787740.8411,649,7,-0.01885,-0.07574
1784787740.8411,649,8,-0.01466,-0.07054
1784787740.8411,649,9,-0.01752,-0.06986
1784787740.8411,649,10,-0.02563,-0.0657
1784787740.8411,649,11,-0.02932,-0.07021
1784787740.8411,649,12,-0.04268,-0.06081
1784787740.8411,649,13,-0.0311,0.05467
1784787740.8411,649,14,-0.03837,0.03433
1784787740.8411,649,15,-0.03553,0.05423
1784787740.8411,649,16,-0.03824,0.02377
1784787740.8411,649,17,-0.03575,0.02222
1784787740.8411,649,18,-0.02515,-0.08421
1784787740.8411,649,19,-0.02607,-0.09383
1784787740.8411,649,20,-0.02281,-0.08649
1784787740.8411,649,21,-0.02023,-0.0885
1784787740.8411,649,22,-0.02023,-0.08352
1784787740.8411,649,23,-0.02036,-0.08401
1784787740.8411,649,24,-0.02184,-0.09024
1784787740.8411,649,25,-0.01944,-0.10352
1784787740.8411,649,26,-0.02094,-0.10899
1784787740.8411,649,27,-0.02492,-0.10735
1784787740.8411,649,28,-0.02583,-0.09936
1784787740.8411,649,29,-0.02691,-0.08926
1784787740.8411,649,30,-0.03336,-0.08857
1784787740.8411,649,31,-0.02221,-0.08558
1784787740.8411,649,32,-0.02024,-0.08092
1784787740.8411,649,33,-0.02026,-0.07372
1784787740.8411,649,34,-0.02055,-0.07684
1784787740.8411,649,35,-0.02089,-0.07627
1784787740.8411,649,36,-0.02307,-0.06505
1784787740.8411,649,37,-0.02273,-0.05258
1784787740.8411,649,38,-0.02414,-0.06114
1784787740.8411,649,39,-0.02619,-0.05605
1784787740.8411,649,40,-0.02539,-0.04945
1784787740.8411,649,41,-0.0268,-0.054
1784787740.8411,649,42,-0.02603,-0.06384
1784787740.8411,649,43,-0.02474,-0.05299
1784787740.8411,649,44,-0.03036,-0.06291
1784787740.8411,649,45,-0.02862,-0.05507
1784787740.8411,649,46,-0.02566,-0.0705
1784787740.8411,649,47,-0.01761,-0.06209
1784787740.8411,649,48,-0.02283,-0.05722
1784787740.8411,649,49,-0.01055,-0.06421
1784787740.8411,649,50,-0.01904,-0.0098
1784787740.8411,649,51,-0.02349,-0.00055
1784787740.8411,649,52,-0.02614,0.02329
1784787740.8411,649,53,-0.02957,0.01258
1784787740.8411,649,54,-0.02846,0.01418
1784787740.8411,649,55,-0.03643,0.03429
1784787740.8411,649,56,-0.03702,0.04298
1784787740.8411,649,57,-0.0256,-0.04085
1784787740.8411,649,58,-0.02795,0.02234
1784787740.8411,649,59,-0.02187,-0.0279
1784787741.1724,650,0,-0.01901,-0.04406
1784787741.1724,650,1,-0.02117,-0.04482
1784787741.1724,650,2,-0.02242,-0.04448
1784787741.1724,650,3,-0.022,-0.04549
1784787741.1724,650,4,-0.02355,-0.04698
1784787741.1724,650,5,-0.02559,-0.04171
1784787741.1724,650,6,-0.03001,-0.01657
1784787741.1724,650,7,-0.02699,-0.00461
1784787741.1724,650,8,-0.03442,0.00179
1784787741.1724,650,9,-0.03868,0.01435
1784787741.1724,650,10,-0.03861,0.02451
1784787741.1724,650,11,-0.03947,0.01577
1784787741.1724,650,12,-0.0139,0.05365
1784787741.1724,650,13,-0.02311,0.04865
