t,infer,step,vx_raw,wz_raw
1784709653.9943,76,24,0.00268,-0.04346
1784709653.9943,76,25,0.00353,-0.03347
1784709653.9943,76,26,0.00323,-0.04226
1784709653.9943,76,27,0.00102,-0.02152
1784709653.9943,76,28,0.00124,-0.00083
1784709653.9943,76,29,0.0003,9e-05
1784709653.9943,76,30,-0.00059,-0.0042
1784709653.9943,76,31,0.00075,-0.00835
1784709653.9943,76,32,0.00035,-0.01231
1784709653.9943,76,33,0.00051,-0.01847
1784709653.9943,76,34,0.00288,-0.0182
1784709653.9943,76,35,-0.00192,-0.00688
1784709653.9943,76,36,-0.00033,-0.0025
1784709653.9943,76,37,-0.00029,-0.00825
1784709653.9943,76,38,0.00184,-0.01309
1784709653.9943,76,39,0.00364,-0.00614
1784709653.9943,76,40,0.0012,-0.00971
1784709653.9943,76,41,0.00243,-0.00013
1784709653.9943,76,42,0.00482,0.00084
1784709653.9943,76,43,0.00015,-0.00616
1784709653.9943,76,44,0.00547,-0.09908
1784709653.9943,76,45,0.00493,-0.1164
1784709653.9943,76,46,0.00627,-0.04487
1784709653.9943,76,47,0.00751,-0.10149
1784709653.9943,76,48,0.00772,-0.08983
1784709653.9943,76,49,0.00347,-0.0626
1784709653.9943,76,50,0.00426,-0.00052
1784709653.9943,76,51,0.00048,0.00117
1784709653.9943,76,52,0.00039,-0.01366
1784709653.9943,76,53,0.00131,-0.05363
1784709653.9943,76,54,0.00302,-0.02192
1784709653.9943,76,55,0.00171,-0.01122
1784709653.9943,76,56,0.00096,0.00443
1784709653.9943,76,57,-0.00057,0.0009
1784709653.9943,76,58,-0.00212,0.00357
1784709653.9943,76,59,0.00264,-0.00487
1784709654.3222,77,0,-0.00364,-0.00724
1784709654.3222,77,1,-0.00179,-0.00747
1784709654.3222,77,2,-0.00045,-0.00578
1784709654.3222,77,3,0.00409,-0.02049
1784709654.3222,77,4,-0.00191,-0.01068
1784709654.3222,77,5,-0.00292,-0.00604
1784709654.3222,77,6,0.01071,-0.01383
1784709654.3222,77,7,0.01333,-0.0187
1784709654.3222,77,8,0.01941,-0.04975
1784709654.3222,77,9,0.0176,-0.03534
1784709654.3222,77,10,0.02144,-0.04353
1784709654.3222,77,11,0.01476,-0.01162
1784709654.3222,77,12,0.00952,-0.0034
1784709654.3222,77,13,0.02978,-0.08004
1784709654.3222,77,14,0.02846,-0.07484
1784709654.3222,77,15,0.01167,-0.01072
1784709654.3222,77,16,0.00757,0.00177
1784709654.3222,77,17,0.00535,-0.00183
1784709654.3222,77,18,0.00747,-0.00067
1784709654.3222,77,19,0.0094,-0.00999
1784709654.3222,77,20,0.01294,-0.00898
1784709654.3222,77,21,0.01497,-0.0095
1784709654.3222,77,22,0.01421,-0.00455
1784709654.3222,77,23,0.01212,0.00144
1784709654.3222,77,24,0.01383,-0.00338
1784709654.3222,77,25,0.01502,-0.01581
1784709654.3222,77,26,0.01344,-0.01195
1784709654.3222,77,27,0.0142,-0.01063
1784709654.3222,77,28,0.01896,-0.02433
1784709654.3222,77,29,0.0174,-0.02269
1784709654.3222,77,30,0.01567,-0.01535
1784709654.3222,77,31,0.00941,-0.00574
1784709654.3222,77,32,0.00804,-0.00276
1784709654.3222,77,33,0.01157,-0.01467
1784709654.3222,77,34,0.01723,-0.02798
1784709654.3222,77,35,0.00981,-0.01868
1784709654.3222,77,36,0.01072,-0.01628
1784709654.3222,77,37,0.00693,-0.00298
1784709654.3222,77,38,0.00796,-0.00622
1784709654.3222,77,39,0.00765,-0.00344
1784709654.3222,77,40,0.00624,-0.00303
1784709654.3222,77,41,0.01025,-0.00372
1784709654.3222,77,42,0.01348,-0.0042
1784709654.3222,77,43,0.01451,-0.0028
1784709654.3222,77,44,0.01648,-0.01123
1784709654.3222,77,45,0.01514,-0.0144
1784709654.3222,77,46,0.01914,-0.01471
1784709654.3222,77,47,0.01118,-0.00502
1784709654.3222,77,48,0.01902,-0.02101
1784709654.3222,77,49,0.01865,-0.02443
1784709654.3222,77,50,0.02042,-0.04044
1784709654.3222,77,51,0.02196,-0.05183
1784709654.3222,77,52,0.0086,-0.015
1784709654.3222,77,53,0.01061,-0.01176
1784709654.3222,77,54,0.00871,-0.00757
1784709654.3222,77,55,0.01671,-0.03175
1784709654.3222,77,56,0.02669,-0.0792
1784709654.3222,77,57,0.00523,0.00166
1784709654.3222,77,58,0.00647,-0.00337
1784709654.3222,77,59,0.00968,-0.00777
1784709654.6461,78,0,-0.00414,0.00136
1784709654.6461,78,1,-0.00269,-0.01481
1784709654.6461,78,2,-0.00466,-0.0092
1784709654.6461,78,3,-0.00384,-0.0103
1784709654.6461,78,4,-0.00215,-0.01888
1784709654.6461,78,5,-0.0014,-0.00525
1784709654.6461,78,6,0.00743,-0.0153
1784709654.6461,78,7,0.00505,-0.01145
1784709654.6461,78,8,0.00098,-0.01647
1784709654.6461,78,9,-0.00396,0.00416
1784709654.6461,78,10,0.00079,0.00584
1784709654.6461,78,11,0.03139,-0.05115
1784709654.6461,78,12,0.00024,-0.00235
1784709654.6461,78,13,0.0033,-0.00523
1784709654.6461,78,14,0.00091,0.0024
1784709654.6461,78,15,-0.00648,0.00587
1784709654.6461,78,16,0.00263,-0.0087
1784709654.6461,78,17,0.00802,-0.03167
1784709654.6461,78,18,0.00574,-0.02105
1784709654.6461,78,19,0.00716,-0.02173
1784709654.6461,78,20,0.00766,-0.02417
1784709654.6461,78,21,0.01143,-0.05422
1784709654.6461,78,22,0.013,-0.05729
1784709654.6461,78,23,0.01344,-0.06035
1784709654.6461,78,24,0.01537,-0.06867
1784709654.6461,78,25,0.01125,-0.03959
1784709654.6461,78,26,0.01473,-0.04304
1784709654.6461,78,27,0.01437,-0.05206
1784709654.6461,78,28,0.02231,-0.06818
1784709654.6461,78,29,0.02549,-0.05487
1784709654.6461,78,30,0.02193,-0.04689
1784709654.6461,78,31,0.02125,-0.05211
1784709654.6461,78,32,0.0227,-0.04884
1784709654.6461,78,33,0.02974,-0.05134
1784709654.6461,78,34,0.0328,-0.0688
1784709654.6461,78,35,0.03442,-0.05792
1784709654.6461,78,36,0.04045,-0.06662
1784709654.6461,78,37,0.03213,-0.06911
1784709654.6461,78,38,0.02268,-0.06319
1784709654.6461,78,39,0.02704,-0.04801
1784709654.6461,78,40,0.02971,-0.04848
1784709654.6461,78,41,0.03214,-0.0657
1784709654.6461,78,42,0.01912,-0.0422
1784709654.6461,78,43,0.01496,-0.0442
1784709654.6461,78,44,0.01829,-0.03949
1784709654.6461,78,45,0.00322,-0.01341
1784709654.6461,78,46,0.01002,-0.02908
1784709654.6461,78,47,0.01013,-0.02795
1784709654.6461,78,48,0.00678,-0.01753
1784709654.6461,78,49,0.00633,-0.02067
1784709654.6461,78,50,0.01144,-0.03445
1784709654.6461,78,51,0.0189,-0.04689
1784709654.6461,78,52,0.03025,-0.04083
1784709654.6461,78,53,0.0349,-0.04537
1784709654.6461,78,54,0.02287,-0.04793
1784709654.6461,78,55,-0.00582,0.00694
1784709654.6461,78,56,0.04123,-0.0583
1784709654.6461,78,57,0.04598,-0.06492
1784709654.6461,78,58,0.04962,-0.0546
1784709654.6461,78,59,0.05385,-0.05827
1784709654.8423,79,0,-0.00775,-0.00227
1784709654.8423,79,1,-0.00597,-0.00152
1784709654.8423,79,2,-0.0065,0.00072
1784709654.8423,79,3,-0.00683,-0.0239
1784709654.8423,79,4,-0.00031,-9e-05
1784709654.8423,79,5,-0.00024,0.005
1784709654.8423,79,6,0.01253,0.0336
1784709654.8423,79,7,0.01549,0.03621
1784709654.8423,79,8,0.01936,0.04006
1784709654.8423,79,9,0.01573,0.03904
1784709654.8423,79,10,0.02606,-0.15216
1784709654.8423,79,11,0.02921,-0.17173
1784709654.8423,79,12,0.03261,0.03574
1784709654.8423,79,13,0.04155,0.03794
1784709654.8423,79,14,0.01799,-0.07143
1784709654.8423,79,15,0.01838,-0.06364
1784709654.8423,79,16,0.0181,-0.05413
1784709654.8423,79,17,0.03519,-0.03712
1784709654.8423,79,18,0.03803,-0.02783
1784709654.8423,79,19,0.03919,-0.01907
1784709654.8423,79,20,0.03974,-0.00605
1784709654.8423,79,21,0.02955,-0.01046
1784709654.8423,79,22,0.0305,-0.01582
1784709654.8423,79,23,0.03617,-0.01639
1784709654.8423,79,24,0.0353,-0.00658
1784709654.8423,79,25,0.04118,0.00021
1784709654.8423,79,26,0.03603,0.00117
1784709654.8423,79,27,0.03671,0.00016
1784709654.8423,79,28,0.04311,0.02159
1784709654.8423,79,29,0.02208,-0.02488
1784709654.8423,79,30,0.02562,-0.02341
1784709654.8423,79,31,0.01619,-0.04942
1784709654.8423,79,32,0.02036,-0.0393
1784709654.8423,79,33,0.02672,-0.05374
1784709654.8423,79,34,0.02246,-0.03537
1784709654.8423,79,35,0.01801,-0.0585
1784709654.8423,79,36,0.01078,-0.01385
1784709654.8423,79,37,0.01363,-0.01941
1784709654.8423,79,38,0.00825,-0.01052
1784709654.8423,79,39,0.00644,0.00286
1784709654.8423,79,40,0.00452,0.00375
1784709654.8423,79,41,0.00169,-0.01941
1784709654.8423,79,42,-0.00025,-0.00216
1784709654.8423,79,43,0.00255,-0.02003
1784709654.8423,79,44,-0.00573,-0.01845
1784709654.8423,79,45,0.00119,-0.00171
1784709654.8423,79,46,0.00306,-0.01668
1784709654.8423,79,47,0.00743,0.00623
1784709654.8423,79,48,-0.00487,-0.09204
1784709654.8423,79,49,-0.00081,-0.07311
1784709654.8423,79,50,0.01893,-0.14337
1784709654.8423,79,51,0.02296,-0.15892
1784709654.8423,79,52,0.02542,-0.15396
1784709654.8423,79,53,0.02318,-0.156
1784709654.8423,79,54,0.02039,0.03839
1784709654.8423,79,55,0.0309,0.04163
1784709654.8423,79,56,0.02696,-0.15318
1784709654.8423,79,57,0.02126,-0.10106
1784709654.8423,79,58,0.04804,0.02315
1784709654.8423,79,59,0.0441,0.03072
1784709655.1661,80,0,-0.00247,-0.01291
1784709655.1661,80,1,-0.00383,-0.0069
1784709655.1661,80,2,-0.00248,0.00099
1784709655.1661,80,3,0.00081,0.00563
1784709655.1661,80,4,-0.00081,0.00596
1784709655.1661,80,5,0.00552,0.00395
1784709655.1661,80,6,0.04612,-0.03357
1784709655.1661,80,7,0.04673,-0.0279
1784709655.1661,80,8,-0.01148,0.01325
1784709655.1661,80,9,-0.01095,0.01652
1784709655.1661,80,10,-0.00366,0.00188
1784709655.1661,80,11,0.05068,-0.02577
1784709655.1661,80,12,0.04732,-0.04117
1784709655.1661,80,13,0.04442,-0.04863
1784709655.1661,80,14,0.04022,-0.05156
1784709655.1661,80,15,-9e-05,-0.01338
1784709655.1661,80,16,0.00657,-0.03172
1784709655.1661,80,17,0.01325,-0.0376
1784709655.1661,80,18,0.02206,-0.04838
1784709655.1661,80,19,0.03131,-0.04795
1784709655.1661,80,20,0.03309,-0.02955
1784709655.1661,80,21,0.03262,-0.01868
1784709655.1661,80,22,0.03267,-0.02575
1784709655.1661,80,23,0.02594,-0.05174
1784709655.1661,80,24,0.03485,-0.05552
1784709655.1661,80,25,0.03257,-0.06436
1784709655.1661,80,26,0.03953,-0.05919
1784709655.1661,80,27,0.03967,-0.05715
1784709655.1661,80,28,0.04787,-0.05913
1784709655.1661,80,29,0.04593,-0.03992
1784709655.1661,80,30,0.03329,-0.03642
1784709655.1661,80,31,0.02828,-0.03632
1784709655.1661,80,32,0.02416,-0.04685
1784709655.1661,80,33,0.02928,-0.04177
1784709655.1661,80,34,0.05163,-0.05424
1784709655.1661,80,35,0.04311,-0.04181
1784709655.1661,80,36,0.04329,-0.03312
1784709655.1661,80,37,0.03359,-0.0088
1784709655.1661,80,38,0.02982,-0.00561
1784709655.1661,80,39,0.02859,-0.00236
1784709655.1661,80,40,0.04185,-0.019
1784709655.1661,80,41,0.04765,-0.02903
1784709655.1661,80,42,0.04704,-0.02625
1784709655.1661,80,43,0.04542,-0.0279
1784709655.1661,80,44,0.04479,-0.01726
1784709655.1661,80,45,0.04236,-0.01076
1784709655.1661,80,46,0.0492,-0.02616
1784709655.1661,80,47,0.03195,-0.03497
1784709655.1661,80,48,0.03828,-0.01266
1784709655.1661,80,49,0.03758,-0.01311
1784709655.1661,80,50,-0.00757,0.00717
1784709655.1661,80,51,-0.01245,0.00862
1784709655.1661,80,52,0.04808,-0.04175
1784709655.1661,80,53,0.04714,-0.03404
1784709655.1661,80,54,0.03851,-0.03301
1784709655.1661,80,55,-0.00985,0.01817
1784709655.1661,80,56,-0.00106,0.00609
1784709655.1661,80,57,0.00261,0.00583
1784709655.1661,80,58,0.02203,-0.01337
1784709655.1661,80,59,0.02857,-0.01978
1784709655.3629,81,0,0.00061,0.00189
1784709655.3629,81,1,0.00021,0.0051
1784709655.3629,81,2,-0.00153,0.003
1784709655.3629,81,3,1e-05,0.00567
1784709655.3629,81,4,0.00249,0.00058
1784709655.3629,81,5,0.00194,-0.01879
1784709655.3629,81,6,0.03286,-0.04977
1784709655.3629,81,7,0.00273,0.01058
1784709655.3629,81,8,0.0044,0.00441
1784709655.3629,81,9,0.0029,0.01484
1784709655.3629,81,10,0.01255,-0.01665
1784709655.3629,81,11,0.00734,-0.01371
1784709655.3629,81,12,0.00398,-0.01296
1784709655.3629,81,13,0.00874,-0.01254
1784709655.3629,81,14,0.00922,-0.03121
1784709655.3629,81,15,0.00978,-0.03598
1784709655.3629,81,16,0.00844,-0.03568
1784709655.3629,81,17,0.00738,-0.03238
1784709655.3629,81,18,0.00608,-0.03598
1784709655.3629,81,19,0.0103,-0.0292
1784709655.3629,81,20,0.01111,-0.03931
1784709655.3629,81,21,0.01826,-0.0422
1784709655.3629,81,22,0.02348,-0.0455
1784709655.3629,81,23,0.02119,-0.0424
1784709655.3629,81,24,0.0229,-0.04411
1784709655.3629,81,25,0.02848,-0.04854
1784709655.3629,81,26,0.01649,-0.03993
1784709655.3629,81,27,0.01081,-0.02606
1784709655.3629,81,28,0.02788,-0.04856
1784709655.3629,81,29,0.02758,-0.04705
1784709655.3629,81,30,0.02687,-0.05704
1784709655.3629,81,31,0.01629,-0.04592
1784709655.3629,81,32,0.01277,-0.04821
1784709655.3629,81,33,0.01592,-0.04191
1784709655.3629,81,34,0.01881,-0.03311
1784709655.3629,81,35,0.02787,-0.03687
1784709655.3629,81,36,0.02611,-0.0479
1784709655.3629,81,37,0.01872,-0.02741
1784709655.3629,81,38,0.01039,0.01565
1784709655.3629,81,39,0.02008,0.01676
1784709655.3629,81,40,0.01346,0.01124
1784709655.3629,81,41,0.01611,-0.00299
1784709655.3629,81,42,0.0175,-0.03334
1784709655.3629,81,43,0.02283,-0.0372
1784709655.3629,81,44,0.04496,-0.05825
1784709655.3629,81,45,0.04895,-0.05255
1784709655.3629,81,46,0.04649,-0.05819
1784709655.3629,81,47,0.04152,-0.04893
1784709655.3629,81,48,0.02779,-0.04423
1784709655.3629,81,49,0.03736,-0.04397
1784709655.3629,81,50,0.01017,-0.03202
1784709655.3629,81,51,0.03594,-0.10315
1784709655.3629,81,52,0.04192,-0.10444
1784709655.3629,81,53,0.04001,-0.08872
1784709655.3629,81,54,0.01169,-0.03574
1784709655.3629,81,55,0.01768,-0.03414
1784709655.3629,81,56,0.05532,-0.06237
1784709655.3629,81,57,0.0704,-0.03933
1784709655.3629,81,58,0.05973,-0.05064
1784709655.3629,81,59,0.06017,-0.05037
1784709655.6825,82,0,-0.00109,-0.00141
1784709655.6825,82,1,-0.00152,-0.0009
1784709655.6825,82,2,0.00076,0.00717
1784709655.6825,82,3,0.00085,-0.00035
1784709655.6825,82,4,-0.00022,0.00465
1784709655.6825,82,5,0.00569,-0.00055
1784709655.6825,82,6,0.00206,0.00255
1784709655.6825,82,7,0.02691,-0.07143
1784709655.6825,82,8,0.01348,-0.0543
1784709655.6825,82,9,0.00409,-0.03746
1784709655.6825,82,10,0.0329,-0.00706
1784709655.6825,82,11,-0.00106,0.00312
1784709655.6825,82,12,0.04397,-0.01244
1784709655.6825,82,13,0.05626,-0.01719
1784709655.6825,82,14,0.0578,-0.01221
1784709655.6825,82,15,0.04993,-0.01741
1784709655.6825,82,16,0.05698,-0.03475
1784709655.6825,82,17,0.05198,-0.05205
1784709655.6825,82,18,0.04769,-0.05103
1784709655.6825,82,19,0.04145,-0.04893
1784709655.6825,82,20,0.03943,-0.04246
1784709655.6825,82,21,0.03671,-0.04251
1784709655.6825,82,22,0.03994,-0.03759
1784709655.6825,82,23,0.03953,-0.0531
1784709655.6825,82,24,0.03906,-0.049
1784709655.6825,82,25,0.04114,-0.02756
1784709655.6825,82,26,0.04569,-0.02751
1784709655.6825,82,27,0.03776,-0.03416
1784709655.6825,82,28,0.03586,-0.04752
1784709655.6825,82,29,0.04107,-0.07015
1784709655.6825,82,30,0.03462,-0.04561
1784709655.6825,82,31,0.0357,-0.0428
1784709655.6825,82,32,0.03444,-0.01956
1784709655.6825,82,33,0.03269,-0.03303
1784709655.6825,82,34,0.03187,-0.02467
1784709655.6825,82,35,0.03504,-0.03147
1784709655.6825,82,36,0.04109,-0.0364
1784709655.6825,82,37,0.036,-0.02828
1784709655.6825,82,38,0.02646,-0.03029
1784709655.6825,82,39,0.03608,-0.04806
1784709655.6825,82,40,0.03994,-0.0416
1784709655.6825,82,41,0.03505,-0.01494
1784709655.6825,82,42,0.03024,-0.01347
1784709655.6825,82,43,0.01404,0.00055
1784709655.6825,82,44,0.00713,0.01699
1784709655.6825,82,45,0.03089,-0.02918
1784709655.6825,82,46,0.04046,-0.02555
1784709655.6825,82,47,0.03494,-0.03208
1784709655.6825,82,48,0.03172,-0.03177
1784709655.6825,82,49,0.03448,-0.03583
1784709655.6825,82,50,0.03996,-0.06431
1784709655.6825,82,51,-0.00346,0.02325
1784709655.6825,82,52,0.01731,0.01834
1784709655.6825,82,53,0.01779,0.01784
1784709655.6825,82,54,0.00057,-0.00222
1784709655.6825,82,55,0.03646,-0.01676
1784709655.6825,82,56,0.00142,-0.00163
1784709655.6825,82,57,0.00215,-0.00925
1784709655.6825,82,58,-0.00073,0.00177
1784709655.6825,82,59,0.00237,-0.00012
1784709656.0069,83,0,0.00018,0.00221
1784709656.0069,83,1,-0.00222,0.0026
1784709656.0069,83,2,-0.00096,0.005
1784709656.0069,83,3,0.02513,-0.05064
1784709656.0069,83,4,-0.00129,0.00842
1784709656.0069,83,5,0.00097,0.00898
1784709656.0069,83,6,0.03462,-0.03109
1784709656.0069,83,7,0.04155,-0.03498
1784709656.0069,83,8,0.00119,0.01625
1784709656.0069,83,9,0.04837,-0.04954
1784709656.0069,83,10,0.04022,-0.06376
1784709656.0069,83,11,0.00394,0.01129
1784709656.0069,83,12,0.04407,-0.00649
1784709656.0069,83,13,0.0433,0.00424
1784709656.0069,83,14,0.01597,0.00259
1784709656.0069,83,15,0.04293,0.00093
1784709656.0069,83,16,0.04017,-0.00747
1784709656.0069,83,17,0.0326,-0.03383
1784709656.0069,83,18,0.02674,-0.04616
1784709656.0069,83,19,0.02616,-0.04679
1784709656.0069,83,20,0.0135,-0.02794
1784709656.0069,83,21,0.01233,-0.02278
1784709656.0069,83,22,0.01919,-0.04858
1784709656.0069,83,23,0.01885,-0.05109
1784709656.0069,83,24,0.02671,-0.04901
1784709656.0069,83,25,0.02264,-0.05103
1784709656.0069,83,26,0.02063,-0.04518
1784709656.0069,83,27,0.01195,-0.01703
1784709656.0069,83,28,0.03483,-0.03497
1784709656.0069,83,29,0.03889,-0.04757
1784709656.0069,83,30,0.03285,-0.056
1784709656.0069,83,31,0.01962,-0.04369
1784709656.0069,83,32,0.024,-0.0512
1784709656.0069,83,33,0.01991,-0.04811
1784709656.0069,83,34,0.02544,-0.05123
1784709656.0069,83,35,0.02521,-0.04867
1784709656.0069,83,36,0.0293,-0.04897
1784709656.0069,83,37,0.01854,-0.05005
1784709656.0069,83,38,0.02625,-0.05271
1784709656.0069,83,39,0.02316,-0.05794
1784709656.0069,83,40,0.02162,-0.0532
1784709656.0069,83,41,0.02206,-0.03626
1784709656.0069,83,42,0.0158,-0.00943
1784709656.0069,83,43,0.02783,-0.01162
1784709656.0069,83,44,0.04069,-0.04872
1784709656.0069,83,45,0.04653,-0.06338
1784709656.0069,83,46,0.03565,-0.06167
1784709656.0069,83,47,-0.0094,0.02594
1784709656.0069,83,48,0.02903,-0.03871
1784709656.0069,83,49,0.02835,-0.03404
1784709656.0069,83,50,-0.00178,0.01814
1784709656.0069,83,51,-0.00182,0.0236
1784709656.0069,83,52,0.05049,-0.04175
1784709656.0069,83,53,-0.00142,0.02431
1784709656.0069,83,54,-0.00288,0.01835
1784709656.0069,83,55,0.03956,-0.03528
1784709656.0069,83,56,0.01145,-0.00413
1784709656.0069,83,57,0.00555,0.01388
1784709656.0069,83,58,0.04737,0.00635
1784709656.0069,83,59,0.02642,-0.00651
1784709656.206,84,0,0.00594,0.00482
1784709656.206,84,1,0.00611,0.0005
1784709656.206,84,2,0.00763,-0.01613
1784709656.206,84,3,0.00427,0.00252
1784709656.206,84,4,0.00175,-0.0133
1784709656.206,84,5,0.00426,-0.01227
1784709656.206,84,6,0.02334,-0.03031
1784709656.206,84,7,0.002,-0.00745
1784709656.206,84,8,0.0077,-0.03146
1784709656.206,84,9,0.00408,-0.03058
1784709656.206,84,10,0.01081,0.00838
1784709656.206,84,11,0.01196,0.00187
1784709656.206,84,12,0.01039,-0.03276
1784709656.206,84,13,0.01361,-0.04153
1784709656.206,84,14,0.01465,-0.09509
1784709656.206,84,15,0.03263,-0.00256
1784709656.206,84,16,0.02229,-0.00433
1784709656.206,84,17,0.01695,-0.00823
1784709656.206,84,18,0.01311,0.00174
1784709656.206,84,19,0.00535,-0.00823
1784709656.206,84,20,0.00325,-0.01341
1784709656.206,84,21,0.0064,-0.02878
1784709656.206,84,22,0.01279,-0.05072
1784709656.206,84,23,0.00839,-0.03891
1784709656.206,84,24,0.00135,0.00353
1784709656.206,84,25,-0.00097,0.00053
1784709656.206,84,26,-0.00249,0.00367
1784709656.206,84,27,-0.00258,0.00333
1784709656.206,84,28,-0.00283,-0.0006
1784709656.206,84,29,0.00055,-0.0029
1784709656.206,84,30,-0.00567,0.00278
1784709656.206,84,31,0.00093,0.00456
1784709656.206,84,32,-0.00202,0.00479
1784709656.206,84,33,0.00186,-0.00131
1784709656.206,84,34,0.00401,-0.00441
1784709656.206,84,35,0.00333,-0.01728
1784709656.206,84,36,0.00394,-0.0195
1784709656.206,84,37,0.00669,-0.00972
1784709656.206,84,38,0.01532,-0.01175
1784709656.206,84,39,0.01095,-0.0258
1784709656.206,84,40,0.01401,-0.04076
1784709656.206,84,41,0.02407,-0.0466
1784709656.206,84,42,0.02175,-0.06187
1784709656.206,84,43,0.02801,-0.07181
1784709656.206,84,44,0.02123,-0.07014
1784709656.206,84,45,0.02075,-0.06259
1784709656.206,84,46,0.0244,-0.05503
1784709656.206,84,47,0.02717,-0.04617
1784709656.206,84,48,0.02822,-0.04254
1784709656.206,84,49,0.02597,-0.06096
1784709656.206,84,50,0.00212,-0.02351
1784709656.206,84,51,0.02278,-0.02419
1784709656.206,84,52,0.00449,-0.0015
1784709656.206,84,53,0.00298,0.00482
1784709656.206,84,54,0.00442,-0.02858
1784709656.206,84,55,0.00307,-0.04312
1784709656.206,84,56,0.01008,-0.03343
1784709656.206,84,57,0.02381,-0.03862
1784709656.206,84,58,0.03219,0.00502
1784709656.206,84,59,0.01733,-0.10474
1784709656.5318,85,0,-0.00309,0.00365
1784709656.5318,85,1,-0.00487,0.01138
1784709656.5318,85,2,-0.0019,0.00365
1784709656.5318,85,3,-0.00204,0.01619
1784709656.5318,85,4,-0.00084,0.00138
1784709656.5318,85,5,-0.00269,0.00431
1784709656.5318,85,6,0.0103,0.00554
1784709656.5318,85,7,0.01549,-0.0067
1784709656.5318,85,8,0.02409,-0.01467
1784709656.5318,85,9,0.00898,0.00687
1784709656.5318,85,10,0.02179,-0.00927
1784709656.5318,85,11,0.0151,-5e-05
1784709656.5318,85,12,0.00161,0.00314
1784709656.5318,85,13,0.04944,0.01152
1784709656.5318,85,14,0.05462,0.00363
1784709656.5318,85,15,0.02412,-0.00223
1784709656.5318,85,16,0.0057,-0.00845
1784709656.5318,85,17,0.00797,-0.01992
1784709656.5318,85,18,0.01193,-0.03033
1784709656.5318,85,19,0.01202,-0.0299
1784709656.5318,85,20,0.00778,-0.02137
1784709656.5318,85,21,0.01157,-0.02582
1784709656.5318,85,22,0.00808,-0.01766
1784709656.5318,85,23,0.00764,-0.00354
1784709656.5318,85,24,0.01818,-0.00531
1784709656.5318,85,25,0.02884,-0.01588
1784709656.5318,85,26,0.02363,-0.01796
1784709656.5318,85,27,0.01404,-0.01242
1784709656.5318,85,28,0.02286,-0.01289
1784709656.5318,85,29,0.01981,-0.00378
1784709656.5318,85,30,0.01872,-0.01332
1784709656.5318,85,31,0.01377,-0.0131
1784709656.5318,85,32,0.00927,-0.00828
1784709656.5318,85,33,0.01498,-0.0114
1784709656.5318,85,34,0.01597,-0.01289
1784709656.5318,85,35,0.01181,-0.01971
1784709656.5318,85,36,0.01243,-0.0213
1784709656.5318,85,37,0.00953,-0.00997
1784709656.5318,85,38,0.01196,0.00115
1784709656.5318,85,39,0.01493,-0.00743
1784709656.5318,85,40,0.02621,-0.00933
1784709656.5318,85,41,0.02815,-0.00282
1784709656.5318,85,42,0.03343,-0.00013
1784709656.5318,85,43,0.03027,0.00397
1784709656.5318,85,44,0.04418,-0.01358
1784709656.5318,85,45,0.04136,0.00154
1784709656.5318,85,46,0.04855,-0.00422
1784709656.5318,85,47,0.04387,0.00225
1784709656.5318,85,48,0.04643,0.00288
1784709656.5318,85,49,0.04506,-0.00014
1784709656.5318,85,50,0.01644,-0.00407
1784709656.5318,85,51,0.0109,0.00111
1784709656.5318,85,52,0.01213,0.00505
1784709656.5318,85,53,0.0302,-0.01428
1784709656.5318,85,54,0.01383,0.00482
1784709656.5318,85,55,0.04187,-0.01419
1784709656.5318,85,56,0.06575,-5e-05
1784709656.5318,85,57,-0.0002,-0.00025
1784709656.5318,85,58,0.00143,-0.00608
1784709656.5318,85,59,0.00718,-0.01188
1784709656.7273,86,0,-0.00065,0.01007
1784709656.7273,86,1,-0.00161,0.00959
1784709656.7273,86,2,-0.00013,0.00777
1784709656.7273,86,3,-0.00184,0.00369
1784709656.7273,86,4,-0.00155,0.00957
1784709656.7273,86,5,0.00054,0.00039
1784709656.7273,86,6,0.04095,-0.04385
1784709656.7273,86,7,0.03442,-0.02511
1784709656.7273,86,8,0.03471,-0.00518
1784709656.7273,86,9,0.00553,0.0191
1784709656.7273,86,10,0.01548,0.01208
1784709656.7273,86,11,0.01158,0.01796
1784709656.7273,86,12,0.01927,-0.09705
1784709656.7273,86,13,0.01414,0.05413
1784709656.7273,86,14,0.01789,-0.11009
1784709656.7273,86,15,0.02096,-0.0332
1784709656.7273,86,16,0.01989,0.04253
1784709656.7273,86,17,0.01411,0.03804
1784709656.7273,86,18,0.01516,0.01878
1784709656.7273,86,19,0.01597,0.01633
1784709656.7273,86,20,0.02029,0.00173
1784709656.7273,86,21,0.01685,-0.01469
1784709656.7273,86,22,0.01519,-0.00836
1784709656.7273,86,23,0.01029,0.01436
1784709656.7273,86,24,0.01494,-0.00272
1784709656.7273,86,25,0.02126,-0.01403
1784709656.7273,86,26,0.02733,-0.04264
1784709656.7273,86,27,0.02944,-0.04245
1784709656.7273,86,28,0.02624,-0.02517
1784709656.7273,86,29,0.02335,-0.03697
1784709656.7273,86,30,0.02331,-0.03873
1784709656.7273,86,31,0.02104,-0.06673
1784709656.7273,86,32,0.02386,-0.06264
1784709656.7273,86,33,0.03556,-0.10754
1784709656.7273,86,34,0.03571,-0.09179
1784709656.7273,86,35,0.03378,-0.10089
1784709656.7273,86,36,0.03388,-0.10201
